latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp
6.76297,-65.6574,328.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.2,6.9
7.10974,-63.81263,346.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.5,11.2
7.11351,-63.81324,341.5,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,303.4,64
7.37488,-62.22002,330.9,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,296.9,5.4
6.83114,-65.66872,330.1,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.5,4.4
7.15123,-63.81925,343.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.8,23.7
6.71109,-66.64729,337.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.6,5.3
6.87428,-65.97823,330.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293,3.7
6.95533,-65.70142,340.6,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,291.8,11.1
6.95467,-65.70544,332.3,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,289.4,11.1
7.07771,-65.00035,341.9,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,292.9,14.9
7.09105,-64.94333,343.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.7,4.7
7.14242,-64.91106,341,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,292.4,4
7.22875,-64.68418,345,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,293.3,11.3
6.90365,-66.78683,339.2,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.1,5.7
6.90824,-66.78761,330.5,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295,5.7
6.90738,-66.78594,335.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295,4
6.91197,-66.78669,330.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.3,4
6.92197,-66.78349,367,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.9,22
6.92116,-66.78822,367,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299.2,22
6.92358,-66.77404,337.4,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296,7.3
7.77468,-66.7125,344.5,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.3,7.3
7.71201,-67.07194,338,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,291.1,4.5
7.77187,-66.94496,344.4,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.9,10.3
8.31508,-63.76523,330.2,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.2,4.2
7.84785,-66.58169,346,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.4,21.3
8.3195,-63.76139,331.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.1,2.9
8.31879,-63.76579,351.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.5,9.3
8.3232,-63.76194,330.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.5,2.9
7.85897,-66.59727,352.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.4,6.3
7.85822,-66.60171,342.2,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.1,6.3
7.86343,-66.59801,335.3,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294,6.3
7.51552,-68.63094,338.6,0.3,0.6,2017-04-29,17:18,N,nominal,1.0NRT,292.1,4.1
7.52261,-68.65132,330.5,0.3,0.6,2017-04-29,17:18,N,nominal,1.0NRT,290.2,7.4
7.52207,-68.65444,339.8,0.3,0.6,2017-04-29,17:18,N,nominal,1.0NRT,289.8,4.4
7.67921,-67.82819,330.9,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,292.6,7.4
7.82924,-67.0523,342.8,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.6,9.8
7.69621,-67.87598,341.9,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,291.4,9.5
8.60284,-62.37809,333.4,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,287.6,4.5
8.3031,-64.21832,340,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295.6,4.1
7.68156,-67.83105,331.2,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,290,10.7
7.82881,-67.05033,342.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.1,10.4
8.32209,-64.2214,335.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.6,8.5
7.6992,-67.87325,331.1,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,290.5,9.5
8.2618,-64.77985,335.5,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,294.5,10
7.93478,-66.76144,331.2,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294,3.8
7.82393,-67.43951,330.4,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,286,6.4
8.93446,-65.14116,344,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302.5,14.4
8.93359,-65.14635,337.9,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,303,13.6
8.5636,-67.30559,342.5,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.3,9.4
8.56276,-67.31042,340.3,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,292.4,9.4
8.78739,-66.06101,343.1,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.5,14.8
8.72464,-66.42837,330.2,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,300.1,5.6
8.92166,-65.29102,343,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,301.2,4.6
8.72898,-66.42912,335.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.3,5.6
9.2795,-63.13208,339.2,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,299.3,8
8.92568,-65.29169,333.3,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,302.8,8.6
8.90763,-65.4244,344.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,301.7,5.2
9.00682,-64.90137,330.4,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.3,6.8
8.9273,-65.43136,332.2,0.4,0.5,2017-04-29,17:18,N,low,1.0NRT,303,6.3
9.36129,-62.79947,337.8,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.9,3.3
9.36478,-62.80003,330.1,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,297.1,3.3
9.0171,-64.98612,334.5,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.8,12.7
9.27558,-63.40836,351.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295.3,9.4
9.02351,-65.07111,335.6,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302,10.4
8.9167,-65.725,348.3,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,303.5,20.9
9.10522,-65.38802,345.8,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,301.2,7.8
8.85055,-66.89883,331.2,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.7,5.1
8.69445,-67.84595,336,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,292.5,6.3
9.4771,-63.29571,333.5,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.7,3.7
9.07333,-65.75116,336,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.6,3.1
9.48066,-63.2963,331.1,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.7,3.7
9.21844,-65.00362,347.2,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,303.1,16.9
9.49028,-63.37348,367,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,303,12.1
9.49093,-63.36937,337.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.4,12.1
9.49451,-63.36996,350,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302.4,7.2
9.49385,-63.37407,337.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,304.3,7.2
9.05783,-66.04849,340.4,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,302.4,6.2
9.34408,-64.33041,330.6,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,300.8,3.9
9.30978,-64.63918,332.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295.2,5.2
9.23055,-65.15264,338.9,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302.2,15
9.22949,-65.14977,336.3,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.4,9.2
9.22861,-65.15493,336.7,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.7,8.9
9.24745,-65.1159,347.6,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.7,19.7
9.51693,-63.53883,335.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.5,5.5
8.65153,-68.66866,334.1,0.3,0.6,2017-04-29,17:18,N,nominal,1.0NRT,291.8,3.2
9.37244,-64.53502,344,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.8,39.5
9.37625,-64.53565,343.2,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.6,48.4
8.65092,-68.78966,333.5,0.3,0.6,2017-04-29,17:18,N,nominal,1.0NRT,284.5,14.1
8.65037,-68.79269,367,0.3,0.6,2017-04-29,17:18,N,low,1.0NRT,287.9,22.6
9.32797,-64.87559,342.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302.8,10.6
9.11161,-66.19206,333.1,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.9,3.9
9.05597,-66.75928,341.3,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.7,5
9.05524,-66.76362,332.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.3,5
9.65555,-63.19939,330.9,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,299.7,10.2
9.65474,-63.199,346.7,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.8,9.5
9.05398,-66.7626,347.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.6,12.5
9.10322,-66.58475,331.2,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296,7.5
9.22511,-65.90533,346,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.9,5.1
9.64055,-63.44327,345.2,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.9,12.5
9.46326,-64.56787,345.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.7,16.9
9.23849,-65.92727,330.8,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.4,2.1
9.66551,-63.37981,336.2,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,306.8,9.3
9.65222,-63.53028,340.6,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,300.3,22
9.62091,-63.72371,345.3,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,296.5,11.9
9.65582,-63.53083,345.9,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,297.6,12.4
9.33452,-65.5089,340.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,303,5.3
9.65697,-63.5695,345.7,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,301.3,15
9.65246,-63.62051,338,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.5,7.3
9.34426,-65.52538,347.1,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,304.4,11
9.44214,-64.95906,340,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,306.1,13
9.44605,-64.95971,338.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,304.2,9.4
9.39106,-65.34294,342,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.8,3.2
9.11215,-67.11929,348.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.7,13.5
9.10921,-67.11607,343.2,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299.1,9.8
9.10839,-67.1207,341.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.5,9.8
9.39394,-65.50368,341,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,304.4,10
9.39332,-65.50729,343.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,302.8,6.1
9.34181,-65.80782,343.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,302.3,5.2
9.40452,-65.6132,344,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,305.8,8.9
8.80543,-69.16034,329.9,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,280.3,3.4
9.53234,-64.99663,350.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,306.7,50.8
9.33181,-66.2198,336.4,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.6,6.3
8.1931,-72.59996,331,0.6,0.7,2017-04-29,17:18,N,nominal,1.0NRT,283.2,4.5
8.19939,-72.60258,367,0.6,0.7,2017-04-29,17:18,N,low,1.0NRT,284.7,60.8
9.41477,-65.77748,335.1,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299.3,4.7
9.74419,-63.81693,333.5,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,298.1,8.9
9.37938,-66.06591,330.9,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.3,3
9.74046,-63.88677,337.3,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,299.7,9.5
9.74412,-63.88732,330,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,299.2,8.8
9.60973,-64.84502,335.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,304.7,4.3
8.19689,-72.60468,349.9,0.6,0.7,2017-04-29,17:18,N,nominal,1.0NRT,283.5,36.9
8.19795,-72.5992,367,0.6,0.7,2017-04-29,17:18,N,low,1.0NRT,283.2,51.3
9.6136,-64.84566,330.6,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,302.6,4.3
9.60947,-64.87014,335.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.3,8.5
9.58778,-64.9986,334.5,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.5,6.2
9.51278,-65.4401,342.6,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,302.1,13.6
9.51218,-65.44364,340.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,307,13.6
9.61747,-64.84628,344.8,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,305.2,21.6
9.61665,-64.85118,346,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,304.9,10.7
9.61582,-64.85608,348.2,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,304,10.7
9.61418,-64.86585,348.2,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302,16.9
9.61335,-64.87076,337.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302.6,8.2
9.83481,-63.55798,337.4,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,303.1,5.4
9.62134,-64.84691,345.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,303.9,21.6
9.6081,-64.92564,330.8,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,301.4,10
9.54209,-65.34045,338.1,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.9,4.2
9.5415,-65.34393,344.7,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,305.2,8.1
9.87733,-63.34155,337.1,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,300.9,11.1
9.19537,-67.37151,333.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.9,10.1
9.89219,-63.33984,338,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.4,6.1
9.70376,-64.54091,332.6,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302.1,5
8.27803,-72.74977,327.8,0.6,0.7,2017-04-29,17:18,N,nominal,1.0NRT,285,3.4
9.7402,-64.50857,335.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,303.6,2.8
9.92415,-63.39075,337.2,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.3,7
9.54473,-65.74599,331.8,0.4,0.5,2017-04-29,17:18,N,low,1.0NRT,303.1,5.6
9.52763,-65.87445,344.9,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,302.5,6.4
9.94066,-63.35583,336.9,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.6,8.2
9.85976,-63.93056,336.3,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,298.9,5.9
9.91481,-63.66467,343.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,304.5,28.3
9.96508,-63.44712,342.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.7,7.2
9.71179,-65.00195,337,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302.2,14.2
9.71569,-65.00259,341,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.8,7.9
9.98204,-63.43282,347.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,303.7,10.8
10.01464,-63.2759,346.3,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.8,7
9.68119,-65.30466,335.9,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.9,6.1
9.88906,-64.11954,333.5,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.9,3.6
9.89209,-64.12419,333,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.1,3.8
10.05971,-63.1074,343.8,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.2,15.6
9.88292,-64.41653,333.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302.2,2.2
10.02464,-63.5789,338.6,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,298.2,3.4
10.02243,-63.57812,343.8,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.8,5
9.88315,-64.41521,334.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.7,3.2
9.77586,-65.23872,343.2,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302.2,6.9
9.76363,-65.60464,354.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,302.6,6.8
10.12147,-63.46505,336.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.6,9.7
10.12084,-63.46902,351.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.3,9.7
9.6942,-66.09478,331.5,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.1,4
9.92523,-64.74888,332.5,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.1,5.8
9.90447,-64.90017,334.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.4,3
9.7061,-66.10076,338.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.7,4.7
10.11079,-63.71621,332.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.5,7.7
9.94274,-64.78639,344.5,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.6,7.7
10.11218,-63.71511,335.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.8,7.5
10.12975,-63.74344,343.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.9,11.1
10.13341,-63.74373,342.6,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.5,9
9.76592,-65.93353,330.3,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.5,2.8
10.09952,-63.99607,335.5,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,302.7,10.7
10.09802,-64.00517,332.1,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,297.2,7.1
10.10251,-64.0007,345.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.5,7.1
10.10694,-63.99654,335.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295.6,5.2
9.99774,-64.70532,351.6,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,304.2,7.5
10.00158,-64.70578,338.8,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.3,7.5
10.00077,-64.75808,337.6,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.1,4.8
10.14945,-63.87339,331.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295.4,5.3
10.32578,-62.84118,333.9,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.7,4.8
9.94343,-65.20084,330.8,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.6,2.9
9.91619,-65.36491,332.1,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.4,3.1
10.01342,-64.80077,340.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,309,46.4
10.01805,-64.79655,345.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.9,13.1
10.01725,-64.80142,339,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.2,46.4
9.91932,-65.44488,336.3,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.3,4.6
9.90065,-65.70432,334.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,302.1,5.4
9.90006,-65.70773,339.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,302.2,5.4
10.07793,-64.70779,339.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.9,7.2
10.05308,-64.85577,334.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.2,3.9
10.05692,-64.85645,334,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.7,4.5
10.05612,-64.86121,336.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.2,4.5
10.05834,-64.87154,352.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,305,16.2
10.05751,-64.87646,330.8,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,301.7,3.4
10.05892,-64.89164,348.2,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,305.8,19.2
10.05811,-64.89648,336.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,302.3,4.8
10.06277,-64.89236,349.2,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,303.2,19.2
10.06196,-64.89716,332.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.8,4.8
9.80899,-66.38512,334.3,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.2,6.3
10.1133,-64.63624,339.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296,11.2
10.07611,-64.85986,335.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.6,3.2
10.07431,-64.89437,335.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,304.1,8.6
10.32636,-63.37907,342.2,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,298.6,15.1
10.07816,-64.89503,350.2,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,305.4,8.6
9.98341,-65.46132,333.3,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,294,4
10.08201,-64.8957,336.8,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.9,3.1
8.68942,-72.86751,333.5,0.6,0.7,2017-04-29,17:18,N,nominal,1.0NRT,281.2,5.9
10.30785,-63.6532,330.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.5,5.6
9.99763,-65.54854,342,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.2,4.3
10.00332,-65.53916,351.1,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.5,7.8
10.34399,-63.47347,337.4,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,292.7,15.1
10.325,-63.59217,335.9,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,302.3,8.9
10.35175,-63.47055,336.7,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,291.5,5.5
10.3328,-63.58927,330.4,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,300.6,3.3
10.33703,-63.58573,333.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.4,3.3
10.29582,-63.86657,333.9,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,296.7,9
9.9977,-65.69799,335.5,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,290.8,6.9
10.35277,-63.53286,334.5,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297,4.9
10.35014,-63.54943,347.5,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.2,9.8
10.42237,-63.11657,332.1,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,297.6,5
10.42326,-63.11645,335,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.3,4.9
-11.33109,-49.70461,342.5,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,296.6,9.5
-13.71213,-66.56438,331.5,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,287.2,2.5
-10.12944,-43.47128,348.8,0.6,0.7,2017-04-29,17:12,N,nominal,1.0NRT,305.3,14
-10.13056,-43.47695,351.4,0.6,0.7,2017-04-29,17:12,N,nominal,1.0NRT,303.3,9.9
-10.1229,-43.4724,354,0.6,0.7,2017-04-29,17:12,N,nominal,1.0NRT,301.6,28.4
-10.12401,-43.47801,355.9,0.6,0.7,2017-04-29,17:12,N,nominal,1.0NRT,303.8,26
-13.63277,-66.28884,345.9,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,288.1,4.9
-13.63787,-66.5099,326.3,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,287.1,6.6
-13.51593,-65.43315,344.9,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,289.8,12.1
-13.51636,-65.43713,325.7,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,289,9.7
-23.01781,-52.95422,336.1,0.4,0.4,2017-04-29,17:06,N,nominal,1.0NRT,303.7,3
-22.86785,-52.47903,346.4,0.4,0.4,2017-04-29,17:06,N,nominal,1.0NRT,305.1,5.1
-22.86452,-52.47963,340.8,0.4,0.4,2017-04-29,17:06,N,nominal,1.0NRT,301.6,5.1
-22.20058,-48.78313,345,0.5,0.4,2017-04-29,17:06,N,nominal,1.0NRT,300,13.8
-23.1984,-55.43061,336.1,0.4,0.4,2017-04-29,17:06,N,nominal,1.0NRT,300.5,3.1
-23.19802,-55.42987,341.8,0.4,0.4,2017-04-29,17:06,N,nominal,1.0NRT,301.1,3.6
-22.76927,-53.0564,335.3,0.4,0.4,2017-04-29,17:06,N,nominal,1.0NRT,307.2,33.3
-22.76594,-53.05699,335.9,0.4,0.4,2017-04-29,17:06,N,nominal,1.0NRT,305.7,43.1
-22.76707,-53.0645,336.1,0.4,0.4,2017-04-29,17:06,N,nominal,1.0NRT,299.1,44.1
-22.11482,-50.48828,343.7,0.4,0.4,2017-04-29,17:06,N,nominal,1.0NRT,300.7,8.3
